2014-12-04, 600060, 12.02, 12.02, 300, B
2014-12-04, 600111, 25.27, 25.27, 300, B
2014-12-05, 600000, 13.55, 13.55, 300, B
2014-12-05, 002230, 29.19, 29.19, 300, S
2014-12-08, 600000, 13.83, 13.83, 300, B
2014-12-08, 600060, 12.01, 12.01, 300, B
2014-12-08, 600111, 24.96, 24.96, 300, B
2014-12-09, 002230, 28.43, 28.43, 300, S
2014-12-10, 600060, 12.43, 12.43, 300, B
2014-12-10, 600516, 11.1, 11.1, 300, B
2014-12-11, 600060, 12.29, 12.29, 300, B
2014-12-12, 600111, 25.87, 25.87, 300, B
2014-12-12, 600516, 11.12, 11.12, 300, B
2014-12-15, 600060, 12.32, 12.32, 300, B
2014-12-15, 600516, 11.47, 11.47, 300, B
2014-12-15, 002230, 32.02, 32.02, 300, B
2014-12-16, 600516, 11.4, 11.4, 300, B
2014-12-16, 002230, 31.6, 31.6, 300, B
2014-12-17, 600000, 14.13, 14.13, 300, B
2014-12-18, 600000, 13.91, 13.91, 300, B
2014-12-19, 600000, 14.11, 14.11, 300, B
2014-12-19, 600060, 11.62, 11.62, 300, S
2014-12-22, 600000, 14.7, 14.7, 300, B
2014-12-22, 600060, 11.32, 11.32, 300, S
2014-12-22, 600516, 9.99, 9.99, 300, S
2014-12-22, 002230, 28.24, 28.24, 300, S
2014-12-23, 600060, 11.35, 11.35, 300, S
2014-12-23, 600516, 9.96, 9.96, 300, S
2014-12-23, 002230, 28.42, 28.42, 300, S
2014-12-24, 600060, 11.32, 11.32, 300, S
2014-12-24, 600516, 10.17, 10.17, 300, S
2014-12-26, 600000, 14.79, 14.79, 300, B
2014-12-26, 600111, 26.24, 26.24, 300, B
2014-12-29, 600000, 14.97, 14.97, 300, B
2014-12-29, 600111, 26.78, 26.78, 300, B
2014-12-30, 600000, 15.38, 15.38, 300, B
2014-12-31, 600000, 15.71, 15.71, 300, B
2015-01-05, 600000, 16.09, 16.09, 300, B
2015-01-05, 600060, 12.12, 12.12, 300, B
2015-01-05, 600111, 28.49, 28.49, 300, B
2015-01-06, 600000, 16.15, 16.15, 300, B
2015-01-06, 600060, 12.28, 12.28, 300, B
2015-01-06, 600111, 27.7, 27.7, 300, B
2015-01-07, 600000, 15.83, 15.83, 300, B
2015-01-07, 600060, 12.21, 12.21, 300, B
2015-01-07, 600111, 27.81, 27.81, 300, B
2015-01-12, 600060, 12.38, 12.38, 300, B
2015-01-13, 600060, 12.49, 12.49, 300, B
2015-01-14, 600060, 12.61, 12.61, 300, B
2015-01-14, 600111, 25.15, 25.15, 300, S
2015-01-15, 600000, 16.14, 16.14, 300, B
2015-01-15, 600060, 12.6, 12.6, 300, B
2015-01-16, 600060, 12.61, 12.61, 300, B
2015-01-19, 600060, 11.74, 11.74, 300, S
2015-01-19, 002230, 29.94, 29.94, 300, B
2015-01-20, 002230, 31.8, 31.8, 300, B
2015-01-21, 600516, 10.94, 10.94, 300, B
2015-01-21, 002230, 31.84, 31.84, 300, B
2015-01-22, 600516, 10.92, 10.92, 300, B
2015-01-22, 002230, 35.02, 35.02, 300, B
2015-01-23, 002230, 34.1, 34.1, 300, B
2015-01-26, 600060, 12.77, 12.77, 300, B
