test2, 2014-11-14, 600000, 10.9, 300, B
test2, 2014-11-14, 600000, 10.9, 300, B
test2, 2014-11-17, 600000, 10.86, 300, B
test2, 2014-11-17, 600000, 10.86, 300, B
test2, 2014-11-18, 600000, 10.71, 300, B
test2, 2014-11-18, 600000, 10.71, 300, B
test2, 2014-11-19, 600000, 10.41, 300, B
test2, 2014-11-19, 600000, 10.41, 300, B
test2, 2014-11-20, 600000, 10.43, 300, B
test2, 2014-11-20, 600000, 10.43, 300, B
test2, 2014-11-21, 600000, 10.53, 300, B
test2, 2014-11-21, 600000, 10.53, 300, B
test2, 2014-11-24, 600000, 10.75, 300, B
test2, 2014-11-24, 600000, 10.75, 300, B
test2, 2014-11-25, 600000, 10.82, 300, B
test2, 2014-11-25, 600000, 10.82, 300, B
test2, 2014-11-27, 600000, 11.28, 300, B
test2, 2014-11-27, 600000, 11.28, 300, B
test2, 2014-12-01, 600000, 12.36, 300, B
test2, 2014-12-01, 600000, 12.36, 300, B
test2, 2014-12-02, 600000, 12.12, 300, B
test2, 2014-12-02, 600000, 12.12, 300, B
test2, 2014-12-03, 600000, 12.83, 300, B
test2, 2014-12-03, 600000, 12.83, 300, B
test2, 2014-12-04, 600000, 12.54, 300, B
test2, 2014-12-04, 600000, 12.54, 300, B
test2, 2014-12-05, 600000, 13.23, 300, B
test2, 2014-12-05, 600000, 13.23, 300, B
test, 2014-12-05, 600060, 11.96, 300, B
test, 2014-12-05, 600060, 11.96, 300, B
test2, 2014-12-08, 600000, 13.49, 300, B
test2, 2014-12-08, 600000, 13.49, 300, B
test, 2014-12-08, 600060, 11.62, 300, B
test, 2014-12-08, 600060, 11.62, 300, B
test2, 2014-12-09, 600000, 13.77, 300, B
test2, 2014-12-09, 600000, 13.77, 300, B
test, 2014-12-09, 600060, 11.95, 300, B
test, 2014-12-09, 600060, 11.95, 300, B
test2, 2014-12-10, 600000, 12.61, 300, B
test2, 2014-12-10, 600000, 12.61, 300, B
test, 2014-12-10, 600060, 11.89, 300, B
test, 2014-12-10, 600060, 11.89, 300, B
test2, 2014-12-11, 600000, 13.12, 300, B
test2, 2014-12-11, 600000, 13.12, 300, B
test, 2014-12-11, 600060, 12.37, 300, B
